자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
W,일학습병행자격,L3,산업보건관리,,,ver3.0,,
W,일학습병행자격,L3,농업환경개선,,,ver3.0,,
W,일학습병행자격,L3,산림조성,,,ver3.0,,
C,과정평가형자격,기사,산업안전산업기사,,,,,
C,과정평가형자격,기사,직업상담사,,,,1급,
C,과정평가형자격,기사,설비보전기사,,,,,
C,과정평가형자격,기사,일반기계기사,,,,,
W,일학습병행자격,L3,기업교육,,,ver3.0,,
W,일학습병행자격,L2,요양보호,,,ver3.0,,
W,일학습병행자격,L5,사회복지정책,,,ver3.0,,
W,일학습병행자격,L4,청소년활동,,,ver3.0,,
W,일학습병행자격,L5,디지털디자인,,,ver3.0,,
W,일학습병행자격,L3,서비스·경험디자인,,,ver3.0,,
W,일학습병행자격,L4,스마트앱디자인설계,,,ver3.0,,
W,일학습병행자격,L2,네일미용,,,ver3.0,,
W,일학습병행자격,L2,헤어디자인,,,ver3.0,,
C,과정평가형자격,기능사,지게차운전기능사,,,,,
T,국가기술자격,기능사,떡제조기능사,,,,,
W,일학습병행자격,L3,비주얼머천다이징,,,ver3.0,,
W,일학습병행자격,L2,프레스그래픽아터,,,ver1.0,,
T,국가기술자격,기사,이러닝운영관리사,,,,,
T,국가기술자격,기능사,항공기정비기능사,,,,,
T,국가기술자격,기사,스마트공장산업기사,,,,,
W,일학습병행자격,L5,마케팅전략기획,,,25V3,,
W,일학습병행자격,L2,선박도장,,,25V1,,
W,일학습병행자격,L5,디지털디자인,,,25V2,,
W,일학습병행자격,L5,방송제작,,,25V2,,
W,일학습병행자격,L3,호텔식음료서비스,,,25V2,,
W,일학습병행자격,L3,소믈리에,,,25V2,,
W,일학습병행자격,L2,강구조시공,,,25V2,,
W,일학습병행자격,L2,조경,,,25V2,,
W,일학습병행자격,L5,조경,,,25V2,,
W,일학습병행자격,L5,선박기본설계,,,25V2,,
W,일학습병행자격,L3,선박의장설계,,,25V2,,
W,일학습병행자격,L4,도금,,,25V2,,
W,일학습병행자격,L2,전기철도신호시공,,,25V2,,
W,일학습병행자격,L2,전자기기소프트웨어개발,,,25V2,,
W,일학습병행자격,L5,SW개발,,,25V2,,
W,일학습병행자격,L5,임베디드SW개발,,,25V2,,
W,일학습병행자격,L5,IT시스템운영,,,25V2,,
W,일학습병행자격,L2,제과,,,25V2,,
W,일학습병행자격,L5,광물·석유자원개발,,,ver3.0,,
W,일학습병행자격,L5,빅데이터분석,,,25V2,,
W,일학습병행자격,L5,인공지능개발,,,25V2,,
W,일학습병행자격,L3,산업보건관리,,,25V2,,
W,일학습병행자격,L6,SW아키텍트,,,25V2,,
W,일학습병행자격,L6,임베디드SW개발,,,25V2,,
W,일학습병행자격,L5,블록체인서비스개발,,,25V2,,
W,일학습병행자격,L2,3D프린터운용,,,25V2,,
W,일학습병행자격,L5,가상훈련콘텐츠SW개발,,,25V2,,
W,일학습병행자격,L2,반도체장비조립,,,25V2,,
W,일학습병행자격,L3,건축설계,,,25V2,,
T,국가기술자격,기능사,스마트공장기능사,,,,,
W,일학습병행자격,L5,화학물질분석,,,25V2,,
W,일학습병행자격,L3,헤어디자인,,,ver3.0,,
W,일학습병행자격,L3,사출금형설계,,,ver3.0,,
W,일학습병행자격,L5,공연무대디자인,,,ver3.0,,
C,과정평가형자격,기능사,항공기관정비기능사,,,,,
C,과정평가형자격,기능사,표면처리기능사,,,,,
C,과정평가형자격,기사,패션머천다이징산업기사,,,,,
C,과정평가형자격,기능사,도자공예기능사,,,,,
C,과정평가형자격,기사,주조산업기사,,,,,
C,과정평가형자격,기능사,배관기능사,,,,,
C,과정평가형자격,기능사,전산회계운용사3급,,,,,
C,과정평가형자격,기사,패션디자인산업기사,,,,,
C,과정평가형자격,기사,표면처리산업기사,,,,,
C,과정평가형자격,기사,용접기사,,,,,
C,과정평가형자격,기사,의류기사,,,,,
C,과정평가형자격,기사,직업상담사,,,,2급,
C,과정평가형자격,기능사,미용사,네일,,,,
C,과정평가형자격,기능사,미용사,메이크업,,,,
W,일학습병행자격,L3,마케팅·커뮤니케이션,,,25V3,,
T,국가기술자격,기능사,가스텅스텐아크용접기능사,,,,,
W,일학습병행자격,L5,재무기획관리,,,25V3,,
W,일학습병행자격,L3,생산관리,,,25V3,,
W,일학습병행자격,L3,품질경영,,,25V3,,
W,일학습병행자격,L5,사회복지서비스,,,25V3,,
C,과정평가형자격,기능사,실내건축기능사,,,,,
C,과정평가형자격,기사,화훼장식산업기사,,,,,
W,일학습병행자격,L3,말이용,,,25V1,,
W,일학습병행자격,L3,항공기기체정비,,,25V2,,
W,일학습병행자격,L5,항공기정비,,,25V2,,
W,일학습병행자격,L2,열간압연,,,25V2,,
W,일학습병행자격,L2,열처리,,,25V2,,
C,과정평가형자격,기능사,건설기계정비기능사,,,,,
C,과정평가형자격,기능사,자동차차체수리기능사,,,,,
C,과정평가형자격,기사,조경기사,,,,,
C,과정평가형자격,기능사,제강기능사,,,,,
C,과정평가형자격,기능사,금속재료시험기능사,,,,,
C,과정평가형자격,기능사,제품응용모델링기능사,,,,,
C,과정평가형자격,기능사,신발제조기능사,,,,,
C,과정평가형자격,기능사,여성복기능사,,,,,
C,과정평가형자격,기능사,염색기능사,침염,,,,
C,과정평가형자격,기능사,염색기능사,날염,,,,
T,국가기술자격,기능사,3D프린터운용기능사,,,,,
W,일학습병행자격,L3,합섬원사생산,,,25V2,,
W,일학습병행자격,L5,섬유염색가공,,,25V2,,
W,일학습병행자격,L3,전기설계,,,25V2,,
W,일학습병행자격,L5,선박의장설계,,,25V2,,
W,일학습병행자격,L3,화학물질분석,,,25V2,,
C,과정평가형자격,기능사,항공전자정비기능사,,,,,
C,과정평가형자격,기사,조경산업기사,,,,,
C,과정평가형자격,기능사,제선기능사,,,,,
C,과정평가형자격,기사,전자산업기사,,,,,
C,과정평가형자격,기능사,금속도장기능사,,,,,
C,과정평가형자격,기능사,주조기능사,,,,,
C,과정평가형자격,기능사,한복기능사,,,,,
C,과정평가형자격,기능사,압연기능사,,,,,
C,과정평가형자격,기능사,축로기능사,,,,,
C,과정평가형자격,기능사,미용사,피부,,,,
T,국가기술자격,기사,식육가공기사,,,,,
C,과정평가형자격,기능사,로더운전기능사,,,,,
C,과정평가형자격,기사,스마트공장산업기사,,,,,
C,과정평가형자격,기능사,3D프린터운용기능사,,,,,
W,일학습병행자격,L4,목재가공,,,ver3.0,,
W,일학습병행자격,L5,비파괴검사관리,,,ver3.0,,
W,일학습병행자격,L5,선박기관,,,ver3.0,,
W,일학습병행자격,L5,선박항해,,,ver3.0,,
W,일학습병행자격,L5,식물육종,,,ver3.0,,
W,일학습병행자격,L5,영양체생산,,,ver3.0,,
W,일학습병행자격,L4,자동용접,로봇용접,,ver3.0,,
W,일학습병행자격,L5,제직생산,,,ver3.0,,
W,일학습병행자격,L2,측량·지리정보개발,,,ver3.0,,
W,일학습병행자격,L5,토목설계,,,ver3.0,,
W,일학습병행자격,L4,패션디자인,,,ver3.0,,
W,일학습병행자격,L4,패션머천다이징,,,ver3.0,,
W,일학습병행자격,L3,프레스금형설계,,,ver3.0,,
W,일학습병행자격,L5,해양환경보전관리,,,ver3.0,,
W,일학습병행자격,L5,해양환경평가관리,,,ver3.0,,
W,일학습병행자격,L4,형조방전가공,,,ver3.0,,
W,일학습병행자격,L3,호텔객실서비스,,,ver3.0,,
W,일학습병행자격,L5,게임그래픽,,,ver3.0,,
W,일학습병행자격,L5,게임프로그래밍,,,ver3.0,,
W,일학습병행자격,L5,도시계획,,,ver3.0,,
W,일학습병행자격,L4,디스플레이생산,,,ver3.0,,
W,일학습병행자격,L2,떡제조,,,ver3.0,,
W,일학습병행자격,L5,섬유염색가공,,,ver3.0,,
W,일학습병행자격,L2,신발제조,,,ver3.0,,
W,일학습병행자격,L5,자원순환관리,,,ver3.0,,
W,일학습병행자격,L3,제직생산,,,ver3.0,,
W,일학습병행자격,L4,취업알선,,,ver3.0,,
W,일학습병행자격,L5,텍스타일디자인,,,ver3.0,,
W,일학습병행자격,L3,토목설계,,,ver3.0,,
W,일학습병행자격,L4,판금제관,,,ver3.0,,
W,일학습병행자격,L4,피트니스건강관리,,,ver3.0,,
W,일학습병행자격,L4,방송시스템운용,,,ver3.0,,
W,일학습병행자격,L3,가금사육,,,ver3.0,,
W,일학습병행자격,L3,감정평가정보,,,ver3.0,,
W,일학습병행자격,L5,감정평가정보,,,ver3.0,,
W,일학습병행자격,L4,강관제조,,,ver3.0,,
S,국가전문자격,기술지도사,기술지도사,기술혁신관리,,,,
C,과정평가형자격,기사,전기공사산업기사,,,,,
W,일학습병행자격,L5,기계품질경영,,,ver3.0,,
W,일학습병행자격,L3,선박의장설계,,,ver3.0,,
W,일학습병행자격,L2,선박선체건조,,,ver3.0,,
W,일학습병행자격,L3,항공기부품제작,,,ver3.0,,
W,일학습병행자격,L3,금속재료평가,,,ver3.0,,
W,일학습병행자격,L4,금속재료평가,,,ver3.0,,
W,일학습병행자격,L2,제강,,,ver3.0,,
W,일학습병행자격,L3,건설안전관리,,,ver3.0,,
W,일학습병행자격,L5,건설안전관리,,,ver3.0,,
W,일학습병행자격,L2,건축설비시공,,,ver3.0,,
W,일학습병행자격,L3,검수,,,ver3.0,,
W,일학습병행자격,L5,검정,,,ver3.0,,
W,일학습병행자격,L3,경량항공기레저관광조종,,,ver3.0,,
W,일학습병행자격,L5,경력지도,,,ver3.0,,
W,일학습병행자격,L3,고분자제품제조,,,ver3.0,,
W,일학습병행자격,L5,고분자제품제조,,,ver3.0,,
W,일학습병행자격,L5,공연기계장치,,,ver3.0,,
W,일학습병행자격,L5,공연기술감독,,,ver3.0,,
W,일학습병행자격,L5,공연무대감독,,,ver3.0,,
W,일학습병행자격,L3,공연무대의상,,,ver3.0,,
W,일학습병행자격,L5,공연무대의상,,,ver3.0,,
W,일학습병행자격,L5,공연무대제작,,,ver3.0,,
W,일학습병행자격,L5,공연연출,,,ver3.0,,
W,일학습병행자격,L5,공연조명,,,ver3.0,,
W,일학습병행자격,L5,공연하우스매니징,,,ver3.0,,
W,일학습병행자격,L3,과수재배,,,ver3.0,,
W,일학습병행자격,L5,광고제작,,,ver3.0,,
W,일학습병행자격,L3,광산보안·화약류관리,,,ver3.0,,
W,일학습병행자격,L3,광산조사·탐사,,,ver3.0,,
W,일학습병행자격,L5,광산조사·탐사,,,ver3.0,,
W,일학습병행자격,L5,교통계획설계,,,ver3.0,,
W,일학습병행자격,L2,구조물해체,,,ver3.0,,
W,일학습병행자격,L2,귀금속가공,,,ver3.0,,
W,일학습병행자격,L3,금속공예,,,ver3.0,,
W,일학습병행자격,L2,금속도장,,,ver3.0,,
W,일학습병행자격,L4,금속도장,,,ver3.0,,
W,일학습병행자격,L5,금속재료설계,,,ver3.0,,
W,일학습병행자격,L6,IT프로젝트관리,,,ver1.0,,
W,일학습병행자격,L6,디지털디자인디렉터,,,ver1.0,,
T,국가기술자격,기사,바이오화학제품제조산업기사,,,,,
W,일학습병행자격,L2,소방시설관리,점검,,25V1,,
W,일학습병행자격,L2,세무·회계정보관리,,,25V3,,
W,일학습병행자격,L3,사회복지서비스,,,25V3,,
W,일학습병행자격,L5,토목시공관리,,,25V3,,
W,일학습병행자격,L5,건축설계,,,25V3,,
W,일학습병행자격,L3,지게차정비,,,25V3,,
W,일학습병행자격,L2,선박의장,,,ver3.0,,
W,일학습병행자격,L3,기계경비,,,ver3.0,,
W,일학습병행자격,L3,기능성정밀화학제품제조,,,ver3.0,,
W,일학습병행자격,L5,기능성정밀화학제품제조,,,ver3.0,,
W,일학습병행자격,L5,기업교육,,,ver3.0,,
W,일학습병행자격,L5,기업재난관리,,,ver3.0,,
W,일학습병행자격,L3,기와문화재보수,,,ver3.0,,
W,일학습병행자격,L5,기초석유화학제품제조,,,ver3.0,,
W,일학습병행자격,L3,나전칠기,,,ver3.0,,
W,일학습병행자격,L2,냉동공조설치,,,ver3.0,,
W,일학습병행자격,L5,냉동공조운영관리,,,ver3.0,,
W,일학습병행자격,L5,농업환경개선,,,ver3.0,,
W,일학습병행자격,L2,농촌체험,,,ver3.0,,
W,일학습병행자격,L5,농촌체험,,,ver3.0,,
W,일학습병행자격,L4,단위화훼장식,,,ver3.0,,
W,일학습병행자격,L3,단청문화재보수,,,ver3.0,,
W,일학습병행자격,L2,도로장비조종,,,ver3.0,,
W,일학습병행자격,L3,도료제조,,,ver3.0,,
W,일학습병행자격,L5,도료제조,,,ver3.0,,
W,일학습병행자격,L3,도자공예,,,ver3.0,,
W,일학습병행자격,L4,동력기계설치·정비,,,ver3.0,,
W,일학습병행자격,L3,돼지사육,,,ver3.0,,
W,일학습병행자격,L5,로봇기구개발,,,ver3.0,,
W,일학습병행자격,L5,로봇소프트웨어개발,,,ver3.0,,
W,일학습병행자격,L5,로봇제어기하드웨어개발,,,ver3.0,,
W,일학습병행자격,L3,만화제작,,,ver3.0,,
W,일학습병행자격,L3,말사육,,,ver3.0,,
W,일학습병행자격,L2,메이크업디자인,,,ver3.0,,
W,일학습병행자격,L3,메이크업디자인,,,ver3.0,,
W,일학습병행자격,L2,면류제조,,,ver3.0,,
W,일학습병행자격,L3,목공예,,,ver3.0,,
W,일학습병행자격,L2,목재가공,,,ver3.0,,
W,일학습병행자격,L3,목조문화재보수,,,ver3.0,,
W,일학습병행자격,L3,무대영상,,,ver3.0,,
W,일학습병행자격,L5,무대영상,,,ver3.0,,
W,일학습병행자격,L5,문헌정보관리,,,ver3.0,,
W,일학습병행자격,L5,문화예술경영,,,ver3.0,,
W,일학습병행자격,L5,환경디자인,,,25V3,,
W,일학습병행자격,L3,보안경비,,,25V3,,
W,일학습병행자격,L2,자동차정비,,,25V3,,
W,일학습병행자격,L4,세라믹제조,,,25V3,,
W,일학습병행자격,L3,섬유염색가공,,,25V3,,
W,일학습병행자격,L4,패션제품유통,,,25V3,,
W,일학습병행자격,L5,전기설계,,,25V3,,
W,일학습병행자격,L2,전기시공,,,25V3,,
W,일학습병행자격,L2,자동제어기기제작,,,25V3,,
W,일학습병행자격,L4,전자기기서비스,,,25V3,,
W,일학습병행자격,L3,전자기기하드웨어개발,,,25V3,,
W,일학습병행자격,L3,반도체장비조립,,,25V3,,
W,일학습병행자격,L3,반도체제조운영,,,25V3,,
W,일학습병행자격,L4,디스플레이개발,,,25V3,,
W,일학습병행자격,L3,SW개발,,,25V3,,
W,일학습병행자격,L5,총무·인사,,,25V2,,
W,일학습병행자격,L5,사회복지정책,,,25V2,,
W,일학습병행자격,L3,사회복지서비스,,,ver3.0,,
W,일학습병행자격,L3,시각디자인,,,ver3.0,,
W,일학습병행자격,L3,컨벤션기획,,,ver3.0,,
W,일학습병행자격,L3,플라스틱압출제품제조,,,ver3.0,,
W,일학습병행자격,L2,자동차보수도장,,,ver3.0,,
W,일학습병행자격,L4,선박선체건조,,,ver3.0,,
W,일학습병행자격,L5,사출금형설계,,,ver3.0,,
W,일학습병행자격,L2,제선,,,ver3.0,,
W,일학습병행자격,L2,냉간압연,,,ver3.0,,
W,일학습병행자격,L4,구조해석설계,,,ver1.0,,
W,일학습병행자격,L6,기계시스템설계,,,ver1.0,,
W,일학습병행자격,L2,미장·방수·타일시공,,,ver3.0,,
W,일학습병행자격,L3,바이오의약품제조,,,ver3.0,,
W,일학습병행자격,L5,바이오의약품제조,,,ver3.0,,
W,일학습병행자격,L5,바이오화학제품제조,,,ver3.0,,
W,일학습병행자격,L3,방문판매,,,ver3.0,,
W,일학습병행자격,L5,방문판매,,,ver3.0,,
W,일학습병행자격,L5,방송제작,,,ver3.0,,
W,일학습병행자격,L5,방송시스템관리,,,ver3.0,,
W,일학습병행자격,L4,방송제작운용,,,ver3.0,,
W,일학습병행자격,L5,방재,,,ver3.0,,
W,일학습병행자격,L3,방적원사생산,,,ver3.0,,
W,일학습병행자격,L5,방적원사생산,,,ver3.0,,
W,일학습병행자격,L3,버섯재배,,,ver3.0,,
W,일학습병행자격,L3,보석감정,,,ver3.0,,
W,일학습병행자격,L3,보석디자인,,,ver3.0,,
W,일학습병행자격,L5,보존기술,,,ver3.0,,
W,일학습병행자격,L3,보험영업·계약관리,,,ver3.0,,
W,일학습병행자격,L5,보험영업·계약관리,,,ver3.0,,
W,일학습병행자격,L2,복어조리,,,ver3.0,,
W,일학습병행자격,L4,복어조리,,,ver3.0,,
W,일학습병행자격,L4,부동산경·공매,,,ver3.0,,
W,일학습병행자격,L5,부동산자산관리,,,ver3.0,L5,
W,일학습병행자격,L3,부동산중개,,,ver3.0,L3,
W,일학습병행자격,L5,부동산중개,,,ver3.0,L5,
W,일학습병행자격,L4,비철금속건식제련,,,ver3.0,L4,
W,일학습병행자격,L2,비철금속습식제련,,,ver3.0,L2,
W,일학습병행자격,L4,비철금속습식제련,,,ver3.0,L4,
W,일학습병행자격,L5,사료생산,,,ver3.0,L5,
W,일학습병행자격,L5,사진촬영,,,ver3.0,L5,
W,일학습병행자격,L5,산림보호,,,ver3.0,L5,
W,일학습병행자격,L5,산림조성,,,ver3.0,L5,
W,일학습병행자격,L5,산림토목,,,ver3.0,L5,
W,일학습병행자격,L3,산업안전관리,,,ver3.0,L3,
W,일학습병행자격,L5,산업안전관리,,,ver3.0,L5,
W,일학습병행자격,L3,산업환경기계설비,,,ver3.0,L3,
W,일학습병행자격,L6,SW아키텍트,,,ver1.0,L6,
W,일학습병행자격,L3,건강운동관리,건강노화운동관리,,ver1.0,L3,
W,일학습병행자격,L6,기계설비제어,,,ver1.0,L6,
C,과정평가형자격,기사,건설안전산업기사,,,,,
C,과정평가형자격,기사,보석디자인산업기사,,,,,
C,과정평가형자격,기사,소방설비산업기사,기계분야,,,,
C,과정평가형자격,기사,측량및지형공간정보산업기사,,,,,
W,일학습병행자격,L5,산업환경기계설비,,,ver3.0,L5,
W,일학습병행자격,L3,산업환경보건,,,ver3.0,L3,
W,일학습병행자격,L5,산업환경전기·계측제어설비,,,ver3.0,L5,
W,일학습병행자격,L5,상업용건물관리,,,ver3.0,L5,
W,일학습병행자격,L3,상하수도시공,,,ver3.0,L3,
W,일학습병행자격,L4,생산기계설치·정비,,,ver3.0,L4,
W,일학습병행자격,L3,석조문화재보수,,,ver3.0,L3,
W,일학습병행자격,L3,선박기관,,,ver3.0,L3,
W,일학습병행자격,L3,선박시운전정비,,,ver3.0,L3,
W,일학습병행자격,L5,선박의장설계,,,ver3.0,L5,
W,일학습병행자격,L3,선박항해,,,ver3.0,L3,
W,일학습병행자격,L4,선재가공,,,ver3.0,L4,
W,일학습병행자격,L3,선체설계,,,ver3.0,L3,
W,일학습병행자격,L5,선체설계,,,ver3.0,L5,
W,일학습병행자격,L3,섬유공예,,,ver3.0,L3,
W,일학습병행자격,L4,세라믹제조,,,ver3.0,L4,
W,일학습병행자격,L2,세탁,,,ver3.0,L2,
W,일학습병행자격,L3,소믈리에,,,ver3.0,L3,
W,일학습병행자격,L5,소방공사관리,,,ver3.0,L5,
W,일학습병행자격,L5,소음진동관리,,,ver3.0,L5,
W,일학습병행자격,L3,손해사정,,,ver3.0,L3,
W,일학습병행자격,L5,송배전설비시공,,,ver3.0,L5,
W,일학습병행자격,L3,수도작재배,,,ver3.0,L3,
W,일학습병행자격,L2,수동용접,가스메탈아크용접,,ver3.0,L2,
W,일학습병행자격,L3,수상레저기구운항,,,ver3.0,L3,
W,일학습병행자격,L2,수상작업용건설기계조종,,,ver3.0,L2,
W,일학습병행자격,L2,수선,,,ver3.0,L2,
W,일학습병행자격,L2,수중구조물시공및준설,,,ver3.0,L2,
W,일학습병행자격,L3,스포츠관광플래닝,,,ver3.0,L3,
W,일학습병행자격,L3,스포츠선수관리,,,ver3.0,L3,
W,일학습병행자격,L3,승강기설치,,,ver3.0,L3,
W,일학습병행자격,L3,승강기유지관리,,,ver3.0,L3,
W,일학습병행자격,L5,시각디자인,,,ver3.0,L5,
W,일학습병행자격,L3,식물육종,,,ver3.0,L3,
W,일학습병행자격,L5,식품가공연구개발,,,ver3.0,L5,
W,일학습병행자격,L4,식품품질관리,,,ver3.0,L4,
W,일학습병행자격,L3,신변보호,,,ver3.0,L3,
W,일학습병행자격,L3,건강운동관리,유소년,,ver1.0,L3,
W,일학습병행자격,L4,단조압출인발,단조,,ver1.0,L4,
W,일학습병행자격,L2,비철금속제련,습식,,ver1.0,L2,
W,일학습병행자격,L6,임베디드SW개발,,,ver1.0,L6,
W,일학습병행자격,L4,취업알선,,,ver1.0,L4,
W,일학습병행자격,L5,플라스틱제품제조,압출,,ver1.0,L5,
W,일학습병행자격,L3,호텔객실,,,ver1.0,L3,
W,일학습병행자격,L3,호텔식음료,,,ver1.0,L3,
S,국가전문자격,고용노동부 보건직7급 필기시험,고용노동부 보건직,,,,7급,
W,일학습병행자격,L4,열처리,,,25V2,L4,
W,일학습병행자격,L2,도금,,,25V2,L2,
W,일학습병행자격,L3,선박도장,,,25V1,L3,
W,일학습병행자격,L3,전기기기제작,,,25V2,L3,
W,일학습병행자격,L5,전기철도시공,,,25V2,L5,
W,일학습병행자격,L3,전기철도신호시공,,,25V2,L3,
W,일학습병행자격,L4,전자기기소프트웨어개발,,,25V2,L4,
W,일학습병행자격,L3,반도체설계,,,25V2,L3,
W,일학습병행자격,L5,신용분석,,,ver3.0,L5,
W,일학습병행자격,L3,신용카드운영,,,ver3.0,L3,
W,일학습병행자격,L5,신체손해사정,,,ver3.0,L5,
W,일학습병행자격,L3,실내공기질관리,,,ver3.0,L3,
W,일학습병행자격,L4,실용음악보컬디렉팅,,,ver3.0,L4,
W,일학습병행자격,L4,실용음악크리에이팅,,,ver3.0,L4,
W,일학습병행자격,L3,씨앗생산,,,ver3.0,L3,
W,일학습병행자격,L5,씨앗생산,,,ver3.0,L5,
W,일학습병행자격,L3,애니메이션제작,,,ver3.0,L3,
W,일학습병행자격,L2,양식조리,,,ver3.0,L2,
W,일학습병행자격,L4,양식조리,,,ver3.0,L4,
W,일학습병행자격,L3,어장환경정화관리,,,ver3.0,L3,
W,일학습병행자격,L2,어촌체험관리,,,ver3.0,L2,
W,일학습병행자격,L4,어촌체험관리,,,ver3.0,L4,
W,일학습병행자격,L3,여가레크리에이션지도,,,ver3.0,L3,
W,일학습병행자격,L5,여행상품기획,,,ver3.0,L5,
W,일학습병행자격,L4,여행상품상담,,,ver3.0,L4,
W,일학습병행자격,L3,여행안내,,,ver3.0,L3,
W,일학습병행자격,L4,역시설물유지보수,,,ver3.0,L4,
W,일학습병행자격,L2,열간압연,,,ver3.0,L2,
W,일학습병행자격,L5,열차운용DIA관리,,,ver3.0,L5,
W,일학습병행자격,L3,염생산관리,,,ver3.0,L3,
W,일학습병행자격,L3,영업,,,ver3.0,L3,
W,일학습병행자격,L5,영업,,,ver3.0,L5,
W,일학습병행자격,L4,영유아보육,,,ver3.0,L4,
W,일학습병행자격,L5,영화제작,,,ver3.0,L5,
W,일학습병행자격,L3,온돌문화재보수,,,ver3.0,L3,
W,일학습병행자격,L3,웨딩이벤트매니저,,,ver3.0,L3,
W,일학습병행자격,L3,웨딩플래너,,,ver3.0,L3,
W,일학습병행자격,L3,위험물안전관리,,,ver3.0,L3,
W,일학습병행자격,L5,위험물안전관리,,,ver3.0,L5,
W,일학습병행자격,L2,유리재료제조,,,ver3.0,L2,
W,일학습병행자격,L4,유리재료제조,,,ver3.0,L4,
W,일학습병행자격,L3,유선통신운용,,,ver3.0,L3,
W,일학습병행자격,L3,유원시설운영관리,,,ver3.0,L3,
W,일학습병행자격,L5,은행금융자산관리,,,ver3.0,L5,
W,일학습병행자격,L3,음악제작,,,ver3.0,L3,
C,과정평가형자격,기사,식육가공기사,,,,,
W,일학습병행자격,L4,열처리,,,ver3.0,L4,
W,일학습병행자격,L4,탄소제품제조,,,ver3.0,L4,
W,일학습병행자격,L3,바이오화학제품제조,,,ver3.0,L3,
W,일학습병행자격,L2,곡류가공,,,ver3.0,L2,
W,일학습병행자격,L3,수산식품저장·유통,,,ver3.0,L3,
W,일학습병행자격,L2,제과,,,ver3.0,L2,
W,일학습병행자격,L3,귀금속가공,,,ver3.0,L3,
W,일학습병행자격,L5,수질관리,,,ver3.0,L5,
W,일학습병행자격,L5,생태복원관리,,,ver3.0,L5,
W,일학습병행자격,L5,환경컨설턴트,,,ver3.0,L5,
W,일학습병행자격,L3,광산환경관리,,,ver3.0,L3,
W,일학습병행자격,L5,광산환경관리,,,ver3.0,L5,
W,일학습병행자격,L5,바이오에너지생산기술,,,ver3.0,L5,
W,일학습병행자격,L3,단조압출인발,단조,,ver3.0,L3,
W,일학습병행자격,L2,도금,,,ver3.0,L2,
W,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,ver3.0,L2,
W,일학습병행자격,L5,의료기관의료기기안전관리,,,ver3.0,L5,
W,일학습병행자격,L4,의료기관행정관리,,,ver3.0,L4,
W,일학습병행자격,L3,의약품제조,,,ver3.0,L3,
W,일학습병행자격,L5,의약품제조,,,ver3.0,L5,
W,일학습병행자격,L3,이동식크레인정비,,,ver3.0,L3,
W,일학습병행자격,L4,이러닝과정운영,,,ver3.0,L4,
W,일학습병행자격,L3,이러닝관리,,,ver3.0,L3,
W,일학습병행자격,L4,이러닝콘텐츠개발,,,ver3.0,L4,
W,일학습병행자격,L5,이러닝콘텐츠개발,,,ver3.0,L5,
W,일학습병행자격,L2,이용,,,ver3.0,L2,
W,일학습병행자격,L3,이용,,,ver3.0,L3,
W,일학습병행자격,L5,이용,,,ver3.0,L5,
W,일학습병행자격,L5,인보험계약심사,언더라이팅,,ver3.0,L5,
W,일학습병행자격,L4,일식조리,,,ver3.0,L4,
W,일학습병행자격,L2,임산물생산관리,,,ver3.0,L2,
W,일학습병행자격,L4,임산물생산관리,,,ver3.0,L4,
W,일학습병행자격,L4,임업종묘,,,ver3.0,L4,
W,일학습병행자격,L2,자동용접,서브머지드아크용접,,ver3.0,L2,
W,일학습병행자격,L4,자동용접,서브머지드아크용접,,ver3.0,L4,
W,일학습병행자격,L5,자동제어기기설계,,,ver3.0,L5,
W,일학습병행자격,L3,자동제어기기제작,,,ver3.0,L3,
W,일학습병행자격,L5,자동차시험평가,,,ver3.0,L5,
W,일학습병행자격,L2,자동차차체정비,,,ver3.0,L2,
W,일학습병행자격,L5,자산운용,,,ver3.0,L5,
W,일학습병행자격,L3,장례시설관리,,,ver3.0,L3,
W,일학습병행자격,L3,장례지도,,,ver3.0,L3,
W,일학습병행자격,L5,재난방재조종,,,ver3.0,L5,
W,일학습병행자격,L5,재무기획관리,,,ver3.0,L5,
W,일학습병행자격,L5,재물보험계약심사,언더라이팅,,ver3.0,L5,
W,일학습병행자격,L5,재물손해사정,,,ver3.0,L5,
W,일학습병행자격,L5,전기감리,,,ver3.0,L5,
W,일학습병행자격,L2,전기기기제작,,,ver3.0,L2,
W,일학습병행자격,L3,전기기기제작,,,ver3.0,L3,
C,과정평가형자격,기능사,불도저운전기능사,,,,,
W,일학습병행자격,L3,동력기계설치·정비,,,ver3.0,L3,
W,일학습병행자격,L5,화학물질분석,,,ver3.0,L5,
W,일학습병행자격,L2,축산식품가공,,,ver3.0,L2,
C,과정평가형자격,기능사,기중기운전기능사,,,,,
W,일학습병행자격,L2,음료제조가공,,,ver3.0,L2,
W,일학습병행자격,L3,농산식품저장·유통,,,ver3.0,L3,
W,일학습병행자격,L2,제빵,,,ver3.0,L2,
W,일학습병행자격,L3,가구제작,,,ver3.0,L3,
W,일학습병행자격,L5,기후대기관리,,,ver3.0,L5,
W,일학습병행자격,L5,위해성관리,,,ver3.0,L5,
W,일학습병행자격,L3,생태복원관리,,,ver3.0,L3,
W,일학습병행자격,L3,전기설계,,,ver3.0,L3,
W,일학습병행자격,L5,전기설계,,,ver3.0,L5,
W,일학습병행자격,L5,전기설비시공,,,ver3.0,L5,
